,LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,zip_code_5,Minority,YearApproved,NAICS_6,LongName,IndustrySubsector,NAICS_4,BorrowerName - Clean
8754,5529048408,02/08/2021,912.0,PPS,SHREE YAGO BARAHA INC,288 Golden Gate Ave,San Francisco,CA,94102-3706,0,Exemption 4,60,100,39557.0,39557.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94102-3706,CA-12,4,722511.0,Asian,Not Hispanic or Latino,1.0,39555.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,94102.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,SHREE YAGO BARAHA
8777,5419598909,04/30/2021,912.0,PPS,QUICKLY CORPORATION,25011 Viking St,Hayward,CA,94545-2703,0,Exemption 4,60,100,39462.0,39462.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,Hayward,ALAMEDA,CA,94545-2703,CA-15,6,424410.0,Asian,Not Hispanic or Latino,1.0,39460.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,0.0,,94545.0,Yes,2021,424410.0,General Line Grocery Merchant Wholesalers ,Grocery and Related Product Merchant Wholesalers ,4244.0,QUICKLY
8778,9151337901,06/19/2020,912.0,PPP,QUICKLY CORPORATION,25011 VIKING ST,HAYWARD,CA,94545-2703,0,Exemption 4,60,100,39462.0,39462.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,HAYWARD,ALAMEDA,CA,94545-2703,CA-15,5,424410.0,Asian,Not Hispanic or Latino,0.0,39462.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,39802.91,05/04/2021,94545.0,Yes,2020,424410.0,General Line Grocery Merchant Wholesalers ,Grocery and Related Product Merchant Wholesalers ,4244.0,QUICKLY
8787,2763137300,04/29/2020,912.0,PPP,RAYMOND R RENDON & ASSOCIATES,2120 FOREST AVE,SAN JOSE,CA,95128,0,Exemption 4,24,100,39407.0,39407.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95128-1002,CA-18,3,339115.0,American Indian or Alaska Native,Hispanic or Latino,0.0,39407.0,0.0,0.0,0.0,0.0,0.0,Corporation,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Veteran,,39817.49,05/26/2021,95128.0,Yes,2020,339115.0,Ophthalmic Goods Manufacturing ,Medical Equipment and Supplies Manufacturing,3391.0,RAYMOND R RENDON & ASSOCIATES
8805,5142438108,07/17/2020,912.0,PPP,KAI YUNG TANG,1688 Bryant St,San Francisco,CA,94103-4809,05/19/2021,Paid in Full,60,100,39300.0,39300.0,0.0,,72601.0,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94103-4809,CA-12,10,722511.0,Asian,Not Hispanic or Latino,0.0,39300.0,0.0,0.0,0.0,0.0,0.0,Sole Proprietorship,72601.0,"Zions Bank, A Division of",SALT LAKE CITY,UT,Male Owned,Non-Veteran,,39588.56,04/16/2021,94103.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,KAI YUNG TANG
8827,2521048410,02/03/2021,912.0,PPS,EL ROSARINO LLC,2240 Taraval St,San Francisco,CA,94116-2250,0,Exemption 4,60,100,39179.0,39179.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94116-2250,CA-12,5,722515.0,Unanswered,Hispanic or Latino,1.0,39173.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,0.0,,94116.0,Yes,2021,722515.0,Snack and Nonalcoholic Beverage Bars ,Restaurants and Other Eating Places,7225.0,EL ROSARINO
8834,1292588605,03/13/2021,912.0,PPS,SRI THAI CUISINE,81 Forest Grove Dr,Daly City,CA,94015-1228,0,Exemption 4,60,100,39133.0,39133.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,N,Existing or more than 2 years old,Daly City,SAN MATEO,CA,94015-1228,CA-14,8,722513.0,Asian,Unknown/NotStated,1.0,39131.0,0.0,0.0,0.0,0.0,0.0,Partnership,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,0.0,,94015.0,Yes,2021,722513.0,Limited-Service Restaurants ,Restaurants and Other Eating Places,7225.0,SRI THAI CUISINE
8840,3486238504,02/24/2021,912.0,PPS,BORACAY GARDEN & GRILL INC.,269 El Camino Real,South San Francisco,CA,94080-5920,0,Exemption 4,60,100,39063.0,39063.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,South San Francisco,SAN MATEO,CA,94080-5920,CA-14,8,722511.0,Asian,Unknown/NotStated,1.0,39061.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,94080.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BORACAY GARDEN & GRILL
8845,4892837707,05/01/2020,912.0,PPP,THANH TAM II RESTAURANT,577 VALENCIA ST,SAN FRANCISCO,CA,94110,04/10/2021,Paid in Full,24,100,39000.0,39000.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94110-1000,CA-12,8,722511.0,Asian,Not Hispanic or Latino,0.0,39000.0,0.0,0.0,0.0,0.0,0.0,Sole Proprietorship,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Unanswered,,39346.19,03/29/2021,94110.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,THANH TAM II RESTAURANT
8850,9515717300,05/02/2020,912.0,PPP,PROHEALTH CARE INC,2700 ZANKER RD SUITE 180,SAN JOSE,CA,95134,01/12/2021,Paid in Full,24,100,39039.32,39000.0,0.0,,72083.0,Wallis Bank,6510 Railroad St,WALLIS,TX,77485-9186,U,N,N,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95134-1000,CA-17,8,621610.0,Asian,Not Hispanic or Latino,0.0,39000.0,0.0,0.0,0.0,0.0,0.0,Corporation,72083.0,Wallis Bank,WALLIS,TX,Male Owned,Non-Veteran,,39223.17,12/15/2020,95134.0,Yes,2020,621610.0,Home Health Care Services,Home Health Care Services,6216.0,PROHEALTH CARE
8851,9784957300,05/02/2020,912.0,PPP,SUNKISSED SALON BY KACIE,969 STORY RD UNIT 6057,SAN JOSE,CA,95122-2690,03/17/2021,Paid in Full,24,100,38983.0,38983.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95122-2690,CA-19,7,812112.0,Asian,Not Hispanic or Latino,0.0,38983.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,39275.64,02/03/2021,95122.0,Yes,2020,812112.0,Beauty Salons ,Personal Care Services ,8121.0,SUNKISSED SALON BY KACIE
8853,2439328303,01/20/2021,912.0,PPS,SUNKISSED SALON BY KACIE INC,969 Story Rd Unit 6057,San Jose,CA,95122-2690,0,Exemption 4,60,100,38982.0,38982.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95122-2690,CA-19,7,812112.0,Asian,Not Hispanic or Latino,1.0,38979.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,0.0,,95122.0,Yes,2021,812112.0,Beauty Salons ,Personal Care Services ,8121.0,SUNKISSED SALON BY KACIE
8882,3541338307,01/22/2021,912.0,PPS,BELLY GOOD CAFE INC,1737 Post St,San Francisco,CA,94115-3628,0,Exemption 4,60,100,38793.0,38793.0,0.0,,72601.0,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94115-3628,CA-12,5,722511.0,Asian,Not Hispanic or Latino,0.0,38792.0,0.0,0.0,0.0,0.0,0.0,Corporation,72601.0,"Zions Bank, A Division of",SALT LAKE CITY,UT,Male Owned,Non-Veteran,,0.0,,94115.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BELLY GOOD CAFE
8897,4878057408,05/11/2020,912.0,PPP,BELLA FOODS INC.,1740 Fillmore Street,San Francisco,CA,94115,0,Exemption 4,24,100,38750.0,38750.0,0.0,,223542.0,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94115-0001,CA-12,5,721199.0,Asian,Unknown/NotStated,4843.75,29062.5,0.0,4843.75,0.0,0.0,0.0,Corporation,223542.0,Celtic Bank Corporation,SALT LAKE CITY,UT,Unanswered,Unanswered,,39148.12,05/24/2021,94115.0,Yes,2020,721199.0,All Other Traveler Accommodation ,Traveler Accommodation,7211.0,BELLA FOODS
8903,6356537303,04/30/2020,912.0,PPP,SERVICE POINT AUTO CENTER INC,250 willow st,san jose,CA,95110,0,Exemption 4,24,100,38745.0,38745.0,0.0,,14315.0,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,Y,Y,New Business or 2 years or less,san jose,SANTA CLARA,CA,95110-0900,CA-19,4,811118.0,Unanswered,Hispanic or Latino,0.0,38745.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,14315.0,Bank of the West,SAN FRANCISCO,CA,Male Owned,Unanswered,,0.0,,95110.0,Yes,2020,811118.0,Other Automotive Mechanical and Electrical Repair and Maintenance ,Automotive Repair and Maintenance,8111.0,SERVICE POINT AUTO CENTER
8928,2929217410,05/06/2020,912.0,PPP,"THE RUCKUS SOCIETY, INC.",1624 Franklin St Suite 1015,Oakland,CA,94612-2824,12/16/2020,Paid in Full,24,100,38600.0,38600.0,0.0,,521923.0,"immito, LLC",1764 Gilpin Street,Denver,CO,80218,U,Y,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94612-2824,CA-13,7,813311.0,Black or African American,Not Hispanic or Latino,0.0,38600.0,0.0,0.0,0.0,0.0,0.0,Non-Profit Organization,521923.0,"immito, LLC",Denver,CO,Female Owned,Non-Veteran,Y,38804.79,11/23/2020,94612.0,Yes,2020,813311.0,Human Rights Organizations ,Social Advocacy Organizations ,8133.0,THE RUCKUS SOCIETY
8929,2936038605,03/16/2021,912.0,PPS,CASA LINDA MOTEL LLC,1669 MONTREREY HWY.,SAN JOSE,CA,95112,0,Exemption 4,60,100,38600.0,38600.0,0.0,,441193.0,Ohana Pacific Bank,"1357 Kapiolani Blvd, Ste 102",HONOLULU,HI,96814-4537,U,Y,Y,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95112,CA-17,5,721110.0,Asian,Not Hispanic or Latino,1.0,38596.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),441193.0,Ohana Pacific Bank,HONOLULU,HI,Male Owned,Non-Veteran,,0.0,,95112.0,Yes,2021,721110.0,Hotels (except Casino Hotels) and Motels ,Traveler Accommodation,7211.0,CASA LINDA MOTEL
8941,4751728102,07/17/2020,912.0,PPP,TOWN & COUNTRY CLEANERS,26370 GINNY LN,LOS ALTOS HILLS,CA,94022-3320,04/17/2021,Paid in Full,60,100,38550.0,38550.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,LOS ALTOS HILLS,SANTA CLARA,CA,94022-3320,CA-18,4,448190.0,Asian,Not Hispanic or Latino,0.0,38550.0,0.0,0.0,0.0,0.0,0.0,Sole Proprietorship,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,38784.47,02/25/2021,94022.0,Yes,2020,448190.0,Other Clothing Stores ,Clothing Stores ,4481.0,TOWN & COUNTRY CLEANERS
8972,4955167705,05/01/2020,912.0,PPP,INSPIRE MUSIC INC,1241 TARAVAL ST.,SAN FRANCISCO,CA,94116,0,Exemption 4,24,100,38400.0,38400.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94116-0001,CA-12,7,611610.0,Unanswered,Hispanic or Latino,0.0,38400.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Veteran,,0.0,,94116.0,Yes,2020,611610.0,Fine Arts Schools ,Other Schools and Instruction,6116.0,INSPIRE MUSIC
8981,5866757403,05/13/2020,912.0,PPP,TAMM AUTO SERVICE CORP,7355 GEARY BLVD,SAN FRANCISCO,CA,94121-1602,0,Exemption 4,24,100,38290.0,38290.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94121-1602,CA-12,4,811111.0,Asian,Not Hispanic or Latino,0.0,38290.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,94121.0,Yes,2020,811111.0,General Automotive Repair ,Automotive Repair and Maintenance,8111.0,TAMM AUTO SERVICE
8982,6013088500,03/02/2021,912.0,PPS,TAMM AUTO SERVICE CORP,7355 Geary Blvd,San Francisco,CA,94121-1602,0,Exemption 4,60,100,38290.0,38290.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94121-1602,CA-12,4,447110.0,Asian,Not Hispanic or Latino,1.0,38286.0,0.0,0.0,0.0,0.0,0.0,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,0.0,,94121.0,Yes,2021,447110.0,Gasoline Stations with Convenience Stores ,Gasoline Stations ,4471.0,TAMM AUTO SERVICE
8987,2602697205,04/16/2020,912.0,PPP,PARAGON MOBILE DETAILING,3436 Brushcreek Way,SAN JOSE,CA,95121,0,Exemption 4,24,100,38271.0,38271.0,0.0,,14315.0,Bank of the West,180 Montgomery St 25th Fl,SAN FRANCISCO,CA,94104-4206,U,N,Y,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95121-1000,CA-19,8,811192.0,Unanswered,Hispanic or Latino,0.0,38271.0,0.0,0.0,0.0,0.0,0.0,Corporation,14315.0,Bank of the West,SAN FRANCISCO,CA,Unanswered,Unanswered,,0.0,,95121.0,Yes,2020,811192.0,Car Washes ,Automotive Repair and Maintenance,8111.0,PARAGON MOBILE DETAILING
8989,7089118007,06/30/2020,912.0,PPP,PHO QUEEN NOODLE HOUSE,1133 Tasman Dr,Sunnyvale,CA,94089-2228,0,Exemption 4,60,100,38263.0,38263.0,0.0,,121536.0,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,N,Existing or more than 2 years old,Sunnyvale,SANTA CLARA,CA,94089-2228,CA-17,9,722511.0,Asian,Not Hispanic or Latino,0.0,38263.0,0.0,0.0,0.0,0.0,0.0,Non-Profit Organization,121536.0,Customers Bank,PHOENIXVILLE,PA,Female Owned,Non-Veteran,Y,0.0,,94089.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,PHO QUEEN NOODLE HOUSE
8999,6904517408,05/15/2020,912.0,PPP,GAS CITY INC,4198 LONE TREE WAY,ANTIOCH,CA,94509-6201,05/22/2021,Paid in Full,24,100,38200.0,38200.0,0.0,"Action Fuels, LP (Shell) Motor Fuel Supply Contract",110359.0,Bank of Hope,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,U,N,N,Existing or more than 2 years old,ANTIOCH,CONTRA COSTA,CA,94509-6201,CA-09,8,447110.0,Asian,Unknown/NotStated,0.0,38200.0,0.0,0.0,0.0,0.0,0.0,Corporation,110359.0,Bank of Hope,LOS ANGELES,CA,Male Owned,Non-Veteran,,38528.62,03/31/2021,94509.0,Yes,2020,447110.0,Gasoline Stations with Convenience Stores ,Gasoline Stations ,4471.0,GAS CITY
9019,4516697709,05/01/2020,912.0,PPP,THE UPS STORE,1807 SANTA RITA RD UNIT H,PLEASANTON,CA,94566,0,Exemption 4,24,100,38044.0,38044.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,PLEASANTON,ALAMEDA,CA,94566-0001,CA-15,5,561439.0,American Indian or Alaska Native,Not Hispanic or Latino,0.0,38044.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,0.0,,94566.0,Yes,2020,561439.0,Other Business Service Centers (including Copy Shops) ,Business Support Services,5614.0,THE UPS STORE
9027,2611957703,05/01/2020,912.0,PPP,"ELITE NAIL SPA, INC.",32288 DYER ST,UNION CITY,CA,94587,0,Exemption 4,24,100,38000.0,38000.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,UNION CITY,ALAMEDA,CA,94587-0001,CA-15,9,812113.0,Asian,Unknown/NotStated,1600.0,2500.0,0.0,24000.0,0.0,9700.0,200.0,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,0.0,,94587.0,Yes,2020,812113.0,Nail Salons ,Personal Care Services ,8121.0,ELITE NAIL
9032,9483697105,04/15/2020,912.0,PPP,BKK THAI CUISINE,1459 UNIVERSITY AVEMUE,BERKELEY,CA,94702,0,Exemption 4,24,100,38000.0,38000.0,0.0,,49274.0,"Citibank, N.A.",701 East 60th St North,SIOUX FALLS,SD,57104-0432,U,Y,N,Existing or more than 2 years old,BERKELEY,ALAMEDA,CA,94702-0001,CA-13,12,722511.0,Asian,Not Hispanic or Latino,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,Corporation,49274.0,"Citibank, N.A.",SIOUX FALLS,SD,Female Owned,Non-Veteran,,38391.61,04/29/2021,94702.0,Yes,2020,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,BKK THAI CUISINE
9037,2526088508,02/20/2021,912.0,PPS,PROHEALTH CARE INC,2700 Zanker Rd Ste 180,San Jose,CA,95134-2140,0,Exemption 4,60,100,37967.0,37967.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95134-2140,CA-17,15,621610.0,Asian,Not Hispanic or Latino,1.0,37965.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,0.0,,95134.0,Yes,2021,621610.0,Home Health Care Services,Home Health Care Services,6216.0,PROHEALTH CARE
9042,8756608305,01/30/2021,912.0,PPS,LE LAUNDROMAT INC,3161 Senter Rd Ste D,San Jose,CA,95111-1300,0,Exemption 4,60,100,37925.0,37925.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,Y,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95111-1300,CA-19,8,812310.0,Asian,Not Hispanic or Latino,1.0,37922.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,119918.0,East West Bank,PASADENA,CA,Male Owned,Non-Veteran,,0.0,,95111.0,Yes,2021,812310.0,Coin-Operated Laundries and Drycleaners ,Drycleaning and Laundry Services ,8123.0,LE LAUNDROMAT
9043,1549968009,06/22/2020,912.0,PPP,"LE LAUNDROMAT, INC","3161 SENTER RD., STE D",SAN JOSE,CA,95111-1300,04/15/2021,Paid in Full,60,100,37924.0,37924.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,Y,Y,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95111-1300,CA-19,8,812310.0,Asian,Not Hispanic or Latino,0.0,37924.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,119918.0,East West Bank,PASADENA,CA,Male Owned,Non-Veteran,,38198.95,03/11/2021,95111.0,Yes,2020,812310.0,Coin-Operated Laundries and Drycleaners ,Drycleaning and Laundry Services ,8123.0,LE LAUNDROMAT
9053,9611697307,05/02/2020,912.0,PPP,"KOBUKSAN, INC.",168 Collins St,SAN FRANCISCO,CA,94118-3401,0,Exemption 4,24,100,37883.0,37883.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94118-3401,CA-12,12,722514.0,Asian,Unknown/NotStated,0.0,28500.0,0.0,9383.0,0.0,0.0,0.0,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Unanswered,,38281.07,05/27/2021,94118.0,Yes,2020,722514.0,"Cafeterias, Grill Buffets, and Buffets ",Restaurants and Other Eating Places,7225.0,KOBUKSAN
9074,9442088306,01/30/2021,912.0,PPS,HONG KONG SEAFOOD RESTAURANT LLC,661 W Tennyson Rd,Hayward,CA,94544-5235,0,Exemption 4,60,100,37775.0,37775.0,0.0,,89895.0,"Gateway Bank, FSB",360 8th St,OAKLAND,CA,94607-4241,U,Y,Y,Existing or more than 2 years old,Hayward,ALAMEDA,CA,94544-5235,CA-15,6,722511.0,Asian,Not Hispanic or Latino,1.0,37769.0,0.0,0.0,0.0,0.0,0.0,Limited  Liability Company(LLC),89895.0,"Gateway Bank, FSB",OAKLAND,CA,Male Owned,Non-Veteran,,0.0,,94544.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,HONG KONG SEAFOOD RESTAURANT
9084,5564357700,05/01/2020,912.0,PPP,MINI BAR SF LLC,837 DIVISADERO ST,SAN FRANCISCO,CA,94117-1505,0,Exemption 4,24,100,37692.0,37692.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,SAN FRANCISCO,SAN FRANCISCO,CA,94117-1505,CA-12,9,,Asian,Unknown/NotStated,0.0,37692.0,0.0,0.0,0.0,0.0,0.0,Limited Liability Partnership,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,38043.1,04/08/2021,94117.0,Yes,2020,,,,,MINI BAR
9086,9329478401,02/16/2021,912.0,PPS,UPPAL INCORPORATED,3721 Geary Blvd,San Francisco,CA,94118-3208,0,Exemption 4,60,100,37681.0,37681.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-3208,CA-12,5,722511.0,Asian,Not Hispanic or Latino,1.0,37679.0,0.0,0.0,0.0,0.0,0.0,Corporation,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,0.0,,94118.0,Yes,2021,722511.0,Full-Service Restaurants ,Restaurants and Other Eating Places,7225.0,UPPAL
9087,9989778501,03/12/2021,912.0,PPS,TOOTSIES BOUTIQUE INC.,1391 Camino Tassajara,Danville,CA,94526-3526,0,Exemption 4,60,100,37680.0,37680.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Danville,CONTRA COSTA,CA,94526-3526,CA-11,12,448120.0,Asian,Not Hispanic or Latino,1.0,37675.0,0.0,0.0,0.0,0.0,0.0,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,0.0,,94526.0,Yes,2021,448120.0,Women's Clothing Stores ,Clothing Stores ,4481.0,TOOTSIES BOUTIQUE
9096,9086607902,06/19/2020,912.0,PPP,PLATINUM AUTO INC,1798 w san carlos st,San Jose,CA,95128-5201,0,Exemption 4,60,100,30000.0,37630.0,0.0,,72251.0,Cache Valley Bank,101 N Main St,LOGAN,UT,84321-4525,U,N,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95128-5201,CA-18,3,452319.0,Asian,Unknown/NotStated,0.0,37630.0,0.0,0.0,0.0,0.0,0.0,Subchapter S Corporation,72251.0,Cache Valley Bank,LOGAN,UT,Female Owned,Non-Veteran,,0.0,,95128.0,Yes,2020,452319.0,All Other General Merchandise Stores ,"General Merchandise Stores, including Warehouse Clubs and Supercenters ",4523.0,PLATINUM AUTO
9111,4090358601,03/17/2021,912.0,PPS,HOME STYLE FURNITURE,2245 Tully Rd,San Jose,CA,95122-1348,0,Exemption 4,60,100,37526.0,37526.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Y,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95122-1348,CA-19,3,442110.0,Asian,Not Hispanic or Latino,1.0,37524.0,0.0,0.0,0.0,0.0,0.0,Sole Proprietorship,456756.0,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,0.0,,95122.0,Yes,2021,442110.0,Furniture Stores ,Furniture Stores ,4421.0,HOME STYLE FURNITURE
